id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,wallclock,shootingPlay,coordinate,pointsAttempted,shortDescription,team,participants,clockSec
401810187140,140,"{'id': '97', 'text': 'Free Throw - 1 of 1'}",Brandon Williams makes free throw 1 of 1,24,22,1,3:15,True,1,2025-12-04T01:59:29Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,{'id': '6'},[{'athlete': {'id': '4397040'}}],195.0
401810187141,141,"{'id': '92', 'text': 'Jump Shot'}",Simone Fontecchio misses 23-foot three point jumper,24,22,1,3:00,False,0,2025-12-04T01:59:46Z,True,"{'x': 48, 'y': 3}",3,Missed 3PT,{'id': '14'},[{'athlete': {'id': '3899664'}}],180.0
401810187142,142,"{'id': '155', 'text': 'Defensive Rebound'}",Brandon Williams defensive rebound,24,22,1,2:57,False,0,2025-12-04T01:59:49Z,False,"{'x': 48, 'y': 3}",0,Rebound,{'id': '6'},[{'athlete': {'id': '4397040'}}],177.0
401810187143,143,"{'id': '44', 'text': 'Shooting Foul'}",Dru Smith shooting foul,24,22,1,2:48,False,0,2025-12-04T02:00:00Z,False,"{'x': 25, 'y': 2}",0,Foul,{'id': '14'},[{'athlete': {'id': '4066993'}}],168.0
401810187145,145,"{'id': '16', 'text': 'Full Timeout'}",Heat Full timeout,24,22,1,2:48,False,0,2025-12-04T02:00:09Z,False,"{'x': -214748340, 'y': -214748365}",0,Timeout,{'id': '14'},,168.0
401810187146,146,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Daniel Gafford makes free throw 1 of 2,24,23,1,2:48,True,1,2025-12-04T02:03:21Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,{'id': '6'},[{'athlete': {'id': '4278049'}}],168.0
401810187147,147,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Daniel Gafford makes free throw 2 of 2,24,24,1,2:48,True,1,2025-12-04T02:03:39Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,{'id': '6'},[{'athlete': {'id': '4278049'}}],168.0
401810187148,148,"{'id': '92', 'text': 'Jump Shot'}",Tyler Herro misses 22-foot three point jumper,24,24,1,2:35,False,0,2025-12-04T02:03:55Z,True,"{'x': 2, 'y': -1}",3,Missed 3PT,{'id': '14'},[{'athlete': {'id': '4395725'}}],155.0
401810187149,149,"{'id': '156', 'text': 'Offensive Rebound'}",Kel'el Ware offensive rebound,24,24,1,2:33,False,0,2025-12-04T02:03:57Z,False,"{'x': 2, 'y': -1}",0,Rebound,{'id': '14'},[{'athlete': {'id': '5105623'}}],153.0
401810187150,150,"{'id': '138', 'text': 'Putback Dunk Shot'}",Kel'el Ware makes dunk,26,24,1,2:32,True,2,2025-12-04T02:04:00Z,True,"{'x': 25, 'y': 0}",2,+2 Points,{'id': '14'},[{'athlete': {'id': '5105623'}}],152.0
401810187151,151,"{'id': '62', 'text': 'Bad Pass\nTurnover'}",Brandon Williams bad pass (Kel'el Ware steals),26,24,1,2:18,False,0,2025-12-04T02:04:12Z,False,"{'x': 25, 'y': 4}",0,Turnover,{'id': '6'},"[{'athlete': {'id': '4397040'}}, {'athlete': {'id': '5105623'}}]",138.0
401810187153,153,"{'id': '92', 'text': 'Jump Shot'}",Klay Thompson blocks Simone Fontecchio 's 22-foot three point jumper,26,24,1,2:03,False,0,2025-12-04T02:04:28Z,True,"{'x': 2, 'y': -1}",3,Missed 3PT,{'id': '14'},"[{'athlete': {'id': '3899664'}}, {'athlete': {'id': '6475'}}]",123.0
401810187155,155,"{'id': '155', 'text': 'Defensive Rebound'}",Klay Thompson defensive rebound,26,24,1,2:01,False,0,2025-12-04T02:04:30Z,False,"{'x': 2, 'y': -1}",0,Rebound,{'id': '6'},[{'athlete': {'id': '6475'}}],121.0
401810187156,156,"{'id': '126', 'text': 'Layup Driving Reverse'}",Kel'el Ware blocks Brandon Williams 's 3-foot two point shot,26,24,1,1:49,False,0,2025-12-04T02:04:42Z,True,"{'x': 26, 'y': 3}",2,Missed FG,{'id': '6'},"[{'athlete': {'id': '4397040'}}, {'athlete': {'id': '5105623'}}]",109.0
401810187158,158,"{'id': '156', 'text': 'Offensive Rebound'}",Mavericks offensive team rebound,26,24,1,1:48,False,0,2025-12-04T02:04:43Z,False,"{'x': 26, 'y': 3}",0,Rebound,{'id': '6'},,108.0
401810187160,160,"{'id': '584', 'text': 'Substitution'}",Dwight Powell enters the game for Daniel Gafford,26,24,1,1:48,False,0,2025-12-04T02:04:46Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '6'},"[{'athlete': {'id': '2531367'}}, {'athlete': {'id': '4278049'}}]",108.0
401810187164,164,"{'id': '92', 'text': 'Jump Shot'}",Klay Thompson misses 19-foot jumper,26,24,1,1:37,False,0,2025-12-04T02:05:44Z,True,"{'x': 8, 'y': 10}",2,Missed FG,{'id': '6'},[{'athlete': {'id': '6475'}}],97.0
401810187165,165,"{'id': '155', 'text': 'Defensive Rebound'}",Dru Smith defensive rebound,26,24,1,1:34,False,0,2025-12-04T02:05:47Z,False,"{'x': 8, 'y': 10}",0,Rebound,{'id': '14'},[{'athlete': {'id': '4066993'}}],94.0
401810187166,166,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Dru Smith misses driving floating jump shot,26,24,1,1:29,False,0,2025-12-04T02:05:53Z,True,"{'x': 30, 'y': 6}",2,Missed FG,{'id': '14'},[{'athlete': {'id': '4066993'}}],89.0
401810187167,167,"{'id': '155', 'text': 'Defensive Rebound'}",Dwight Powell defensive rebound,26,24,1,1:27,False,0,2025-12-04T02:05:55Z,False,"{'x': 30, 'y': 6}",0,Rebound,{'id': '6'},[{'athlete': {'id': '2531367'}}],87.0
401810187168,168,"{'id': '127', 'text': 'Layup Running Reverse'}",Brandon Williams makes two point shot,26,26,1,1:23,True,2,2025-12-04T02:05:59Z,True,"{'x': 23, 'y': 2}",2,+2 Points,{'id': '6'},[{'athlete': {'id': '4397040'}}],83.0
401810187169,169,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Tyler Herro makes 6-foot driving floating jump shot (Dru Smith assists),28,26,1,1:06,True,2,2025-12-04T02:06:15Z,True,"{'x': 23, 'y': 6}",2,+2 Points,{'id': '14'},"[{'athlete': {'id': '4395725'}}, {'athlete': {'id': '4066993'}}]",66.0
401810187171,171,"{'id': '44', 'text': 'Shooting Foul'}",D'Angelo Russell shooting foul,28,26,1,1:06,False,0,2025-12-04T02:06:28Z,False,"{'x': 29, 'y': 8}",0,Foul,{'id': '6'},[{'athlete': {'id': '3136776'}}],66.0
401810187174,174,"{'id': '97', 'text': 'Free Throw - 1 of 1'}",Tyler Herro makes free throw 1 of 1,29,26,1,1:06,True,1,2025-12-04T02:07:11Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,{'id': '14'},[{'athlete': {'id': '4395725'}}],66.0
401810187175,175,"{'id': '128', 'text': 'Driving Finger Roll Layup'}",Caleb Martin misses two point shot,29,26,1,51.8,False,0,2025-12-04T02:07:29Z,True,"{'x': 23, 'y': 2}",2,Missed FG,{'id': '6'},[{'athlete': {'id': '3138160'}}],51.8
401810187176,176,"{'id': '155', 'text': 'Defensive Rebound'}",Kel'el Ware defensive rebound,29,26,1,48.6,False,0,2025-12-04T02:07:32Z,False,"{'x': 23, 'y': 2}",0,Rebound,{'id': '14'},[{'athlete': {'id': '5105623'}}],48.6
401810187177,177,"{'id': '44', 'text': 'Shooting Foul'}",Caleb Martin shooting foul,29,26,1,36.8,False,0,2025-12-04T02:07:44Z,False,"{'x': 22, 'y': 2}",0,Foul,{'id': '6'},[{'athlete': {'id': '3138160'}}],36.8
401810187179,179,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Kel'el Ware makes free throw 1 of 2,30,26,1,36.8,True,1,2025-12-04T02:08:11Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,{'id': '14'},[{'athlete': {'id': '5105623'}}],36.8
401810187180,180,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Kel'el Ware makes free throw 2 of 2,31,26,1,36.8,True,1,2025-12-04T02:08:28Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,{'id': '14'},[{'athlete': {'id': '5105623'}}],36.8
401810187181,181,"{'id': '131', 'text': 'Pullup Jump Shot'}",D'Angelo Russell misses 28-foot three point pullup jump shot,31,26,1,26.4,False,0,2025-12-04T02:08:43Z,True,"{'x': 23, 'y': 29}",3,Missed 3PT,{'id': '6'},[{'athlete': {'id': '3136776'}}],26.4
401810187182,182,"{'id': '155', 'text': 'Defensive Rebound'}",Heat defensive team rebound,31,26,1,25.6,False,0,2025-12-04T02:08:44Z,False,"{'x': 23, 'y': 29}",0,Rebound,{'id': '14'},,25.6
401810187184,184,"{'id': '43', 'text': 'Loose Ball Foul'}",Caleb Martin loose ball foul,31,26,1,25.6,False,0,2025-12-04T02:09:25Z,False,"{'x': 24, 'y': 7}",0,Foul,{'id': '6'},[{'athlete': {'id': '3138160'}}],25.6
401810187187,187,"{'id': '30', 'text': 'Double Technical Foul'}",Double technical foul: Caleb Martin and Simone Fontecchio,31,26,1,25.6,False,0,2025-12-04T02:09:43Z,False,"{'x': -214748340, 'y': -214748365}",0,Foul,{'id': '6'},"[{'athlete': {'id': '3138160'}}, {'athlete': {'id': '3899664'}}]",25.6
401810187189,189,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Simone Fontecchio makes free throw 1 of 2,32,26,1,25.6,True,1,2025-12-04T02:10:08Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,{'id': '14'},[{'athlete': {'id': '3899664'}}],25.6
401810187190,190,"{'id': '584', 'text': 'Substitution'}",Max Christie enters the game for Caleb Martin,32,26,1,25.6,False,0,2025-12-04T02:10:10Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '6'},"[{'athlete': {'id': '4432582'}}, {'athlete': {'id': '3138160'}}]",25.6
401810187192,192,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Simone Fontecchio makes free throw 2 of 2,33,26,1,25.6,True,1,2025-12-04T02:10:31Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,{'id': '14'},[{'athlete': {'id': '3899664'}}],25.6
401810187193,193,"{'id': '137', 'text': 'Turnaround Fade Away Jump Shot'}",Klay Thompson makes 11-foot two point shot,33,28,1,5.7,True,2,2025-12-04T02:10:53Z,True,"{'x': 29, 'y': 11}",2,+2 Points,{'id': '6'},[{'athlete': {'id': '6475'}}],5.7
401810187194,194,"{'id': '110', 'text': 'Driving Layup Shot'}",Dwight Powell blocks Simone Fontecchio 's 4-foot driving layup,33,28,1,0.6,False,0,2025-12-04T02:11:02Z,True,"{'x': 27, 'y': 3}",2,Missed FG,{'id': '14'},"[{'athlete': {'id': '3899664'}}, {'athlete': {'id': '2531367'}}]",0.6
401810187196,196,"{'id': '156', 'text': 'Offensive Rebound'}",Heat offensive team rebound,33,28,1,0.1,False,0,2025-12-04T02:11:03Z,False,"{'x': 27, 'y': 3}",0,Rebound,{'id': '14'},,0.1
401810187197,197,"{'id': '412', 'text': 'End Period'}",End of the 1st Quarter,33,28,1,0.0,False,0,2025-12-04T02:11:09Z,False,"{'x': -214748340, 'y': -214748365}",0,End of 1st,,,0.0
401810187200,200,"{'id': '584', 'text': 'Substitution'}",Cooper Flagg enters the game for D'Angelo Russell,33,28,2,12:00,False,0,2025-12-04T02:13:08Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '6'},"[{'athlete': {'id': '5041939'}}, {'athlete': {'id': '3136776'}}]",720.0
401810187201,201,"{'id': '584', 'text': 'Substitution'}",Naji Marshall enters the game for Dwight Powell,33,28,2,12:00,False,0,2025-12-04T02:13:08Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '6'},"[{'athlete': {'id': '4278594'}}, {'athlete': {'id': '2531367'}}]",720.0
401810187202,202,"{'id': '584', 'text': 'Substitution'}",Anthony Davis enters the game for Brandon Williams,33,28,2,12:00,False,0,2025-12-04T02:13:08Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '6'},"[{'athlete': {'id': '6583'}}, {'athlete': {'id': '4397040'}}]",720.0
401810187203,203,"{'id': '584', 'text': 'Substitution'}",Ryan Nembhard enters the game for Max Christie,33,28,2,12:00,False,0,2025-12-04T02:13:08Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '6'},"[{'athlete': {'id': '4433629'}}, {'athlete': {'id': '4432582'}}]",720.0
401810187209,209,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Simone Fontecchio blocks Klay Thompson 's 3-foot driving floating jump shot,33,28,2,11:46,False,0,2025-12-04T02:14:01Z,True,"{'x': 26, 'y': 4}",2,Missed FG,{'id': '6'},"[{'athlete': {'id': '6475'}}, {'athlete': {'id': '3899664'}}]",706.0
401810187211,211,"{'id': '156', 'text': 'Offensive Rebound'}",Anthony Davis offensive rebound,33,28,2,11:45,False,0,2025-12-04T02:14:02Z,False,"{'x': 26, 'y': 4}",0,Rebound,{'id': '6'},[{'athlete': {'id': '6583'}}],705.0
401810187212,212,"{'id': '94', 'text': 'Tip Shot'}",Anthony Davis makes tip shot,33,30,2,11:44,True,2,2025-12-04T02:14:04Z,True,"{'x': 25, 'y': 0}",2,+2 Points,{'id': '6'},[{'athlete': {'id': '6583'}}],704.0
401810187213,213,"{'id': '44', 'text': 'Shooting Foul'}",Cooper Flagg shooting foul,33,30,2,11:32,False,0,2025-12-04T02:14:15Z,False,"{'x': 24, 'y': 4}",0,Foul,{'id': '6'},[{'athlete': {'id': '5041939'}}],692.0
401810187215,215,"{'id': '98', 'text': 'Free Throw - 1 of 2'}",Jaime Jaquez Jr. makes free throw 1 of 2,34,30,2,11:32,True,1,2025-12-04T02:14:41Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,{'id': '14'},[{'athlete': {'id': '4432848'}}],692.0
401810187216,216,"{'id': '99', 'text': 'Free Throw - 2 of 2'}",Jaime Jaquez Jr. makes free throw 2 of 2,35,30,2,11:32,True,1,2025-12-04T02:14:55Z,True,"{'x': -214748340, 'y': -214748365}",1,+1 Point,{'id': '14'},[{'athlete': {'id': '4432848'}}],692.0
401810187217,217,"{'id': '131', 'text': 'Pullup Jump Shot'}",Cooper Flagg makes 14-foot pullup jump shot (Anthony Davis assists),35,32,2,11:12,True,2,2025-12-04T02:15:17Z,True,"{'x': 35, 'y': 11}",2,+2 Points,{'id': '6'},"[{'athlete': {'id': '5041939'}}, {'athlete': {'id': '6583'}}]",672.0
401810187219,219,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Jaime Jaquez Jr. misses driving floating jump shot,35,32,2,10:59,False,0,2025-12-04T02:15:29Z,True,"{'x': 25, 'y': 8}",2,Missed FG,{'id': '14'},[{'athlete': {'id': '4432848'}}],659.0
401810187220,220,"{'id': '156', 'text': 'Offensive Rebound'}",Kel'el Ware offensive rebound,35,32,2,10:58,False,0,2025-12-04T02:15:30Z,False,"{'x': 25, 'y': 8}",0,Rebound,{'id': '14'},[{'athlete': {'id': '5105623'}}],658.0
401810187221,221,"{'id': '150', 'text': 'Tip Dunk Shot'}",Kel'el Ware makes dunk,37,32,2,10:57,True,2,2025-12-04T02:15:33Z,True,"{'x': 25, 'y': 0}",2,+2 Points,{'id': '14'},[{'athlete': {'id': '5105623'}}],657.0
401810187222,222,"{'id': '92', 'text': 'Jump Shot'}",Anthony Davis makes 22-foot three point jumper (Cooper Flagg assists),37,35,2,10:39,True,3,2025-12-04T02:15:50Z,True,"{'x': 48, 'y': 2}",3,+3 Points,{'id': '6'},"[{'athlete': {'id': '6583'}}, {'athlete': {'id': '5041939'}}]",639.0
401810187224,224,"{'id': '12', 'text': 'Kicked Ball'}",Klay Thompson kicked ball violation,37,35,2,10:30,False,0,2025-12-04T02:16:00Z,False,"{'x': -214748340, 'y': -214748365}",0,Violation,{'id': '6'},[{'athlete': {'id': '6475'}}],630.0
401810187225,225,"{'id': '62', 'text': 'Bad Pass\nTurnover'}",Tyler Herro bad pass (Anthony Davis steals),37,35,2,10:21,False,0,2025-12-04T02:16:20Z,False,"{'x': 32, 'y': 7}",0,Turnover,{'id': '14'},"[{'athlete': {'id': '4395725'}}, {'athlete': {'id': '6583'}}]",621.0
401810187227,227,"{'id': '113', 'text': 'Running Jump Shot'}",Klay Thompson makes 24-foot three point shot (Ryan Nembhard assists),37,38,2,10:16,True,3,2025-12-04T02:16:26Z,True,"{'x': 48, 'y': 10}",3,+3 Points,{'id': '6'},"[{'athlete': {'id': '6475'}}, {'athlete': {'id': '4433629'}}]",616.0
401810187229,229,"{'id': '92', 'text': 'Jump Shot'}",Kel'el Ware misses 23-foot three point jumper,37,38,2,10:02,False,0,2025-12-04T02:16:39Z,True,"{'x': 49, 'y': 2}",3,Missed 3PT,{'id': '14'},[{'athlete': {'id': '5105623'}}],602.0
401810187230,230,"{'id': '155', 'text': 'Defensive Rebound'}",Ryan Nembhard defensive rebound,37,38,2,10:00,False,0,2025-12-04T02:16:41Z,False,"{'x': 49, 'y': 2}",0,Rebound,{'id': '6'},[{'athlete': {'id': '4433629'}}],600.0
401810187231,231,"{'id': '109', 'text': 'Running Layup Shot'}",Anthony Davis misses two point shot,37,38,2,9:57,False,0,2025-12-04T02:16:46Z,True,"{'x': 26, 'y': 2}",2,Missed FG,{'id': '6'},[{'athlete': {'id': '6583'}}],597.0
401810187232,232,"{'id': '155', 'text': 'Defensive Rebound'}",Simone Fontecchio defensive rebound,37,38,2,9:57,False,0,2025-12-04T02:16:46Z,False,"{'x': 26, 'y': 2}",0,Rebound,{'id': '14'},[{'athlete': {'id': '3899664'}}],597.0
401810187233,233,"{'id': '113', 'text': 'Running Jump Shot'}",Dru Smith misses 24-foot three point shot,37,38,2,9:50,False,0,2025-12-04T02:16:52Z,True,"{'x': 4, 'y': 12}",3,Missed 3PT,{'id': '14'},[{'athlete': {'id': '4066993'}}],590.0
401810187234,234,"{'id': '156', 'text': 'Offensive Rebound'}",Kel'el Ware offensive rebound,37,38,2,9:47,False,0,2025-12-04T02:16:55Z,False,"{'x': 4, 'y': 12}",0,Rebound,{'id': '14'},[{'athlete': {'id': '5105623'}}],587.0
401810187235,235,"{'id': '132', 'text': 'Step Back Jump Shot'}",Tyler Herro makes 27-foot three point step back jumpshot (Kel'el Ware assists),40,38,2,9:45,True,3,2025-12-04T02:16:57Z,True,"{'x': 39, 'y': 24}",3,+3 Points,{'id': '14'},"[{'athlete': {'id': '4395725'}}, {'athlete': {'id': '5105623'}}]",585.0
401810187237,237,"{'id': '92', 'text': 'Jump Shot'}",Dru Smith blocks Anthony Davis 's 13-foot jumper,40,38,2,9:17,False,0,2025-12-04T02:17:24Z,True,"{'x': 20, 'y': 12}",2,Missed FG,{'id': '6'},"[{'athlete': {'id': '6583'}}, {'athlete': {'id': '4066993'}}]",557.0
401810187239,239,"{'id': '156', 'text': 'Offensive Rebound'}",Klay Thompson offensive rebound,40,38,2,9:15,False,0,2025-12-04T02:17:26Z,False,"{'x': 20, 'y': 12}",0,Rebound,{'id': '6'},[{'athlete': {'id': '6475'}}],555.0
401810187240,240,"{'id': '70', 'text': 'Shot Clock Turnover'}",shot clock turnover ,40,38,2,9:15,False,0,2025-12-04T02:17:29Z,False,"{'x': 14, 'y': 8}",0,Turnover,{'id': '6'},,555.0
401810187241,241,"{'id': '584', 'text': 'Substitution'}",Davion Mitchell enters the game for Dru Smith,40,38,2,9:15,False,0,2025-12-04T02:17:33Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '14'},"[{'athlete': {'id': '4278053'}}, {'athlete': {'id': '4066993'}}]",555.0
401810187243,243,"{'id': '145', 'text': 'Driving Floating Bank Jump Shot'}",Jaime Jaquez Jr. misses two point shot,40,38,2,8:57,False,0,2025-12-04T02:18:04Z,True,"{'x': 21, 'y': 6}",2,Missed FG,{'id': '14'},[{'athlete': {'id': '4432848'}}],537.0
401810187244,244,"{'id': '155', 'text': 'Defensive Rebound'}",Anthony Davis defensive rebound,40,38,2,8:53,False,0,2025-12-04T02:18:08Z,False,"{'x': 21, 'y': 6}",0,Rebound,{'id': '6'},[{'athlete': {'id': '6583'}}],533.0
401810187245,245,"{'id': '128', 'text': 'Driving Finger Roll Layup'}",Anthony Davis misses two point shot,40,38,2,8:46,False,0,2025-12-04T02:18:14Z,True,"{'x': 28, 'y': 1}",2,Missed FG,{'id': '6'},[{'athlete': {'id': '6583'}}],526.0
401810187246,246,"{'id': '155', 'text': 'Defensive Rebound'}",Kel'el Ware defensive rebound,40,38,2,8:44,False,0,2025-12-04T02:18:16Z,False,"{'x': 28, 'y': 1}",0,Rebound,{'id': '14'},[{'athlete': {'id': '5105623'}}],524.0
401810187247,247,"{'id': '110', 'text': 'Driving Layup Shot'}",Tyler Herro makes driving layup (Kel'el Ware assists),42,38,2,8:31,True,2,2025-12-04T02:18:30Z,True,"{'x': 29, 'y': 3}",2,+2 Points,{'id': '14'},"[{'athlete': {'id': '4395725'}}, {'athlete': {'id': '5105623'}}]",511.0
401810187249,249,"{'id': '132', 'text': 'Step Back Jump Shot'}",Klay Thompson misses 15-foot step back jumpshot,42,38,2,8:07,False,0,2025-12-04T02:18:53Z,True,"{'x': 41, 'y': 2}",2,Missed FG,{'id': '6'},[{'athlete': {'id': '6475'}}],487.0
401810187250,250,"{'id': '156', 'text': 'Offensive Rebound'}",Mavericks offensive team rebound,42,38,2,8:05,False,0,2025-12-04T02:18:55Z,False,"{'x': 41, 'y': 2}",0,Rebound,{'id': '6'},,485.0
401810187251,251,"{'id': '43', 'text': 'Loose Ball Foul'}",Jaime Jaquez Jr. loose ball foul,42,38,2,8:05,False,0,2025-12-04T02:18:58Z,False,"{'x': 28, 'y': 7}",0,Foul,{'id': '14'},[{'athlete': {'id': '4432848'}}],485.0
401810187253,253,"{'id': '584', 'text': 'Substitution'}",Max Christie enters the game for Klay Thompson,42,38,2,8:05,False,0,2025-12-04T02:19:05Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '6'},"[{'athlete': {'id': '4432582'}}, {'athlete': {'id': '6475'}}]",485.0
401810187254,254,"{'id': '584', 'text': 'Substitution'}",Pelle Larsson enters the game for Jaime Jaquez Jr.,42,38,2,8:05,False,0,2025-12-04T02:19:05Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '14'},"[{'athlete': {'id': '4601025'}}, {'athlete': {'id': '4432848'}}]",485.0
401810187257,257,"{'id': '137', 'text': 'Turnaround Fade Away Jump Shot'}",Cooper Flagg misses 14-foot two point shot,42,38,2,7:52,False,0,2025-12-04T02:19:32Z,True,"{'x': 14, 'y': 8}",2,Missed FG,{'id': '6'},[{'athlete': {'id': '5041939'}}],472.0
401810187259,259,"{'id': '155', 'text': 'Defensive Rebound'}",Heat defensive team rebound,42,38,2,7:51,False,0,2025-12-04T02:19:33Z,False,"{'x': 14, 'y': 8}",0,Rebound,{'id': '14'},,471.0
401810187262,262,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Tyler Herro makes 8-foot driving floating jump shot (Davion Mitchell assists),44,38,2,7:45,True,2,2025-12-04T02:19:56Z,True,"{'x': 27, 'y': 9}",2,+2 Points,{'id': '14'},"[{'athlete': {'id': '4395725'}}, {'athlete': {'id': '4278053'}}]",465.0
401810187264,264,"{'id': '92', 'text': 'Jump Shot'}",Naji Marshall makes 23-foot three point jumper (Ryan Nembhard assists),44,41,2,7:22,True,3,2025-12-04T02:20:19Z,True,"{'x': 48, 'y': 2}",3,+3 Points,{'id': '6'},"[{'athlete': {'id': '4278594'}}, {'athlete': {'id': '4433629'}}]",442.0
401810187266,266,"{'id': '62', 'text': 'Bad Pass\nTurnover'}",Simone Fontecchio bad pass (Naji Marshall steals),44,41,2,7:14,False,0,2025-12-04T02:20:28Z,False,"{'x': 41, 'y': 8}",0,Turnover,{'id': '14'},"[{'athlete': {'id': '3899664'}}, {'athlete': {'id': '4278594'}}]",434.0
401810187268,268,"{'id': '109', 'text': 'Running Layup Shot'}",Cooper Flagg makes two point shot (Ryan Nembhard assists),44,43,2,7:08,True,2,2025-12-04T02:20:34Z,True,"{'x': 25, 'y': 1}",2,+2 Points,{'id': '6'},"[{'athlete': {'id': '5041939'}}, {'athlete': {'id': '4433629'}}]",428.0
401810187270,270,"{'id': '92', 'text': 'Jump Shot'}",Kel'el Ware makes 22-foot three point jumper (Pelle Larsson assists),47,43,2,7:00,True,3,2025-12-04T02:20:42Z,True,"{'x': 2, 'y': 2}",3,+3 Points,{'id': '14'},"[{'athlete': {'id': '5105623'}}, {'athlete': {'id': '4601025'}}]",420.0
401810187272,272,"{'id': '131', 'text': 'Pullup Jump Shot'}",Ryan Nembhard makes 25-foot three pointer (Cooper Flagg assists),47,46,2,6:38,True,3,2025-12-04T02:21:03Z,True,"{'x': 33, 'y': 25}",3,+3 Points,{'id': '6'},"[{'athlete': {'id': '4433629'}}, {'athlete': {'id': '5041939'}}]",398.0
401810187274,274,"{'id': '92', 'text': 'Jump Shot'}",Simone Fontecchio misses 23-foot three point jumper,47,46,2,6:26,False,0,2025-12-04T02:21:15Z,True,"{'x': 48, 'y': 5}",3,Missed 3PT,{'id': '14'},[{'athlete': {'id': '3899664'}}],386.0
401810187275,275,"{'id': '155', 'text': 'Defensive Rebound'}",Anthony Davis defensive rebound,47,46,2,6:23,False,0,2025-12-04T02:21:18Z,False,"{'x': 48, 'y': 5}",0,Rebound,{'id': '6'},[{'athlete': {'id': '6583'}}],383.0
401810187276,276,"{'id': '92', 'text': 'Jump Shot'}",Ryan Nembhard makes 28-foot three point jumper (Naji Marshall assists),47,49,2,6:14,True,3,2025-12-04T02:21:27Z,True,"{'x': 10, 'y': 25}",3,+3 Points,{'id': '6'},"[{'athlete': {'id': '4433629'}}, {'athlete': {'id': '4278594'}}]",374.0
401810187278,278,"{'id': '16', 'text': 'Full Timeout'}",Heat Full timeout,47,49,2,6:07,False,0,2025-12-04T02:21:38Z,False,"{'x': -214748340, 'y': -214748365}",0,Timeout,{'id': '14'},,367.0
401810187279,279,"{'id': '584', 'text': 'Substitution'}",D'Angelo Russell enters the game for Anthony Davis,47,49,2,6:07,False,0,2025-12-04T02:22:23Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '6'},"[{'athlete': {'id': '3136776'}}, {'athlete': {'id': '6583'}}]",367.0
401810187280,280,"{'id': '584', 'text': 'Substitution'}",Daniel Gafford enters the game for Cooper Flagg,47,49,2,6:07,False,0,2025-12-04T02:22:23Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '6'},"[{'athlete': {'id': '4278049'}}, {'athlete': {'id': '5041939'}}]",367.0
401810187281,281,"{'id': '584', 'text': 'Substitution'}",Nikola Jovic enters the game for Simone Fontecchio,47,49,2,6:07,False,0,2025-12-04T02:22:23Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '14'},"[{'athlete': {'id': '4997528'}}, {'athlete': {'id': '3899664'}}]",367.0
401810187282,282,"{'id': '584', 'text': 'Substitution'}",Andrew Wiggins enters the game for Kel'el Ware,47,49,2,6:07,False,0,2025-12-04T02:22:23Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '14'},"[{'athlete': {'id': '3059319'}}, {'athlete': {'id': '5105623'}}]",367.0
401810187283,283,"{'id': '584', 'text': 'Substitution'}",Bam Adebayo enters the game for Tyler Herro,47,49,2,6:07,False,0,2025-12-04T02:22:23Z,False,"{'x': -214748340, 'y': -214748365}",0,Substitution,{'id': '14'},"[{'athlete': {'id': '4066261'}}, {'athlete': {'id': '4395725'}}]",367.0
