id,sequenceNumber,type,text,awayScore,homeScore,period,clock,scoringPlay,scoreValue,wallclock,shootingPlay,coordinate,team,participants,clockSec
4017050414,4,"{'id': '615', 'text': 'Jumpball'}",vs. ,0,0,1,12:00,False,0,2025-01-04T02:10:58Z,False,"{'x': -214748340, 'y': -214748365}",,,720.0
4017050417,7,"{'id': '615', 'text': 'Jumpball'}",Victor Wembanyama vs. Nikola Jokic (Devin Vassell gains possession),0,0,1,12:00,False,0,2025-01-04T02:11:24Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '24'},"[{'athlete': {'id': '5104157'}}, {'athlete': {'id': '3112335'}}, {'athlete': {'id': '4395630'}}]",720.0
40170504112,12,"{'id': '131', 'text': 'Pullup Jump Shot'}",Victor Wembanyama misses 22-foot pullup jump shot,0,0,1,11:36,False,0,2025-01-04T02:11:42Z,True,"{'x': 22, 'y': 23}",{'id': '24'},[{'athlete': {'id': '5104157'}}],696.0
40170504113,13,"{'id': '155', 'text': 'Defensive Rebound'}",Christian Braun defensive rebound,0,0,1,11:33,False,0,2025-01-04T02:11:45Z,False,"{'x': 22, 'y': 23}",{'id': '7'},[{'athlete': {'id': '4431767'}}],693.0
40170504114,14,"{'id': '45', 'text': 'Personal Foul'}",Victor Wembanyama personal foul,0,0,1,11:31,False,0,2025-01-04T02:11:51Z,False,"{'x': 22, 'y': 4}",{'id': '24'},[{'athlete': {'id': '5104157'}}],691.0
40170504116,16,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Michael Porter Jr. makes 3-foot driving floating jump shot (Russell Westbrook assists),0,2,1,11:19,True,2,2025-01-04T02:12:14Z,True,"{'x': 24, 'y': 4}",{'id': '7'},"[{'athlete': {'id': '4278104'}}, {'athlete': {'id': '3468'}}]",679.0
40170504119,19,"{'id': '92', 'text': 'Jump Shot'}",Harrison Barnes misses 26-foot three point jumper,0,2,1,10:55,False,0,2025-01-04T02:12:59Z,True,"{'x': 3, 'y': 14}",{'id': '24'},[{'athlete': {'id': '6578'}}],655.0
40170504120,20,"{'id': '156', 'text': 'Offensive Rebound'}",Victor Wembanyama offensive rebound,0,2,1,10:52,False,0,2025-01-04T02:13:02Z,False,"{'x': 3, 'y': 14}",{'id': '24'},[{'athlete': {'id': '5104157'}}],652.0
40170504121,21,"{'id': '92', 'text': 'Jump Shot'}",Stephon Castle misses 27-foot three point jumper,0,2,1,10:50,False,0,2025-01-04T02:13:04Z,True,"{'x': 32, 'y': 27}",{'id': '24'},[{'athlete': {'id': '4845367'}}],650.0
40170504122,22,"{'id': '155', 'text': 'Defensive Rebound'}",Russell Westbrook defensive rebound,0,2,1,10:46,False,0,2025-01-04T02:13:08Z,False,"{'x': 32, 'y': 27}",{'id': '7'},[{'athlete': {'id': '3468'}}],646.0
40170504123,23,"{'id': '113', 'text': 'Running Jump Shot'}",Michael Porter Jr. misses 26-foot three point shot,0,2,1,10:42,False,0,2025-01-04T02:13:12Z,True,"{'x': 45, 'y': 18}",{'id': '7'},[{'athlete': {'id': '4278104'}}],642.0
40170504124,24,"{'id': '155', 'text': 'Defensive Rebound'}",Victor Wembanyama defensive rebound,0,2,1,10:39,False,0,2025-01-04T02:13:15Z,False,"{'x': 45, 'y': 18}",{'id': '24'},[{'athlete': {'id': '5104157'}}],639.0
40170504125,25,"{'id': '45', 'text': 'Personal Foul'}",Nikola Jokic personal foul,0,2,1,10:33,False,0,2025-01-04T02:13:26Z,False,"{'x': 30, 'y': 16}",{'id': '7'},[{'athlete': {'id': '3112335'}}],633.0
40170504127,27,"{'id': '131', 'text': 'Pullup Jump Shot'}",Victor Wembanyama misses 12-foot pullup jump shot,0,2,1,10:26,False,0,2025-01-04T02:13:45Z,True,"{'x': 37, 'y': 5}",{'id': '24'},[{'athlete': {'id': '5104157'}}],626.0
40170504128,28,"{'id': '156', 'text': 'Offensive Rebound'}",Stephon Castle offensive rebound,0,2,1,10:25,False,0,2025-01-04T02:13:46Z,False,"{'x': 37, 'y': 5}",{'id': '24'},[{'athlete': {'id': '4845367'}}],625.0
40170504129,29,"{'id': '150', 'text': 'Tip Dunk Shot'}",Stephon Castle makes dunk,2,2,1,10:25,True,2,2025-01-04T02:13:51Z,True,"{'x': 25, 'y': 0}",{'id': '24'},[{'athlete': {'id': '4845367'}}],625.0
40170504130,30,"{'id': '72', 'text': 'Back Court Turnover'}",Nikola Jokic back court turnover,2,2,1,10:12,False,0,2025-01-04T02:14:02Z,False,"{'x': 27, 'y': 41}",{'id': '7'},[{'athlete': {'id': '3112335'}}],612.0
40170504131,31,"{'id': '136', 'text': 'Turnaround Bank Jump Shot'}",Victor Wembanyama makes 12-foot two point shot (Harrison Barnes assists),4,2,1,9:55,True,2,2025-01-04T02:14:32Z,True,"{'x': 15, 'y': 8}",{'id': '24'},"[{'athlete': {'id': '5104157'}}, {'athlete': {'id': '6578'}}]",595.0
40170504133,33,"{'id': '128', 'text': 'Driving Finger Roll Layup'}",Victor Wembanyama blocks Nikola Jokic 's 4-foot two point shot,4,2,1,9:36,False,0,2025-01-04T02:14:51Z,True,"{'x': 27, 'y': 4}",{'id': '7'},"[{'athlete': {'id': '3112335'}}, {'athlete': {'id': '5104157'}}]",576.0
40170504135,35,"{'id': '155', 'text': 'Defensive Rebound'}",Victor Wembanyama defensive rebound,4,2,1,9:33,False,0,2025-01-04T02:14:54Z,False,"{'x': 27, 'y': 4}",{'id': '24'},[{'athlete': {'id': '5104157'}}],573.0
40170504136,36,"{'id': '151', 'text': 'Cutting Dunk Shot'}",Stephon Castle makes 1-foot dunk (Victor Wembanyama assists),6,2,1,9:27,True,2,2025-01-04T02:15:00Z,True,"{'x': 25, 'y': 2}",{'id': '24'},"[{'athlete': {'id': '4845367'}}, {'athlete': {'id': '5104157'}}]",567.0
40170504138,38,"{'id': '92', 'text': 'Jump Shot'}",Nikola Jokic misses 26-foot three point jumper,6,2,1,9:15,False,0,2025-01-04T02:15:12Z,True,"{'x': 26, 'y': 26}",{'id': '7'},[{'athlete': {'id': '3112335'}}],555.0
40170504139,39,"{'id': '156', 'text': 'Offensive Rebound'}",Christian Braun offensive rebound,6,2,1,9:14,False,0,2025-01-04T02:15:13Z,False,"{'x': 26, 'y': 26}",{'id': '7'},[{'athlete': {'id': '4431767'}}],554.0
40170504140,40,"{'id': '125', 'text': 'Layup Shot Putback'}",Christian Braun misses two point shot,6,2,1,9:13,False,0,2025-01-04T02:15:19Z,True,"{'x': 25, 'y': 0}",{'id': '7'},[{'athlete': {'id': '4431767'}}],553.0
40170504141,41,"{'id': '155', 'text': 'Defensive Rebound'}",Chris Paul defensive rebound,6,2,1,9:11,False,0,2025-01-04T02:15:21Z,False,"{'x': 25, 'y': 0}",{'id': '24'},[{'athlete': {'id': '2779'}}],551.0
40170504142,42,"{'id': '62', 'text': 'Bad Pass\nTurnover'}",Chris Paul bad pass (Russell Westbrook steals),6,2,1,9:04,False,0,2025-01-04T02:15:23Z,False,"{'x': 17, 'y': 17}",{'id': '24'},"[{'athlete': {'id': '2779'}}, {'athlete': {'id': '3468'}}]",544.0
40170504144,44,"{'id': '62', 'text': 'Bad Pass\nTurnover'}",Michael Porter Jr. bad pass (Devin Vassell steals),6,2,1,8:58,False,0,2025-01-04T02:15:28Z,False,"{'x': 33, 'y': 16}",{'id': '7'},"[{'athlete': {'id': '4278104'}}, {'athlete': {'id': '4395630'}}]",538.0
40170504146,46,"{'id': '149', 'text': 'Running Alley Oop Dunk Shot'}",Victor Wembanyama makes 1-foot dunk (Devin Vassell assists),8,2,1,8:53,True,2,2025-01-04T02:15:33Z,True,"{'x': 24, 'y': 2}",{'id': '24'},"[{'athlete': {'id': '5104157'}}, {'athlete': {'id': '4395630'}}]",533.0
40170504148,48,"{'id': '95', 'text': 'Layup Shot'}",Nikola Jokic makes layup (Christian Braun assists),8,4,1,8:46,True,2,2025-01-04T02:15:40Z,True,"{'x': 23, 'y': 1}",{'id': '7'},"[{'athlete': {'id': '3112335'}}, {'athlete': {'id': '4431767'}}]",526.0
40170504150,50,"{'id': '141', 'text': 'Cutting Layup Shot'}",Harrison Barnes makes 2-foot layup (Victor Wembanyama assists),10,4,1,8:35,True,2,2025-01-04T02:15:52Z,True,"{'x': 24, 'y': 2}",{'id': '24'},"[{'athlete': {'id': '6578'}}, {'athlete': {'id': '5104157'}}]",515.0
40170504151,51,"{'id': '16', 'text': 'Full Timeout'}",Nuggets Full timeout,10,4,1,8:35,False,0,2025-01-04T02:16:00Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '7'},,515.0
40170504154,54,"{'id': '92', 'text': 'Jump Shot'}",Nikola Jokic misses 23-foot three point jumper,10,4,1,8:22,False,0,2025-01-04T02:18:59Z,True,"{'x': 48, 'y': 2}",{'id': '7'},[{'athlete': {'id': '3112335'}}],502.0
40170504155,55,"{'id': '155', 'text': 'Defensive Rebound'}",Devin Vassell defensive rebound,10,4,1,8:17,False,0,2025-01-04T02:19:04Z,False,"{'x': 48, 'y': 2}",{'id': '24'},[{'athlete': {'id': '4395630'}}],497.0
40170504156,56,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Devin Vassell makes 10-foot driving floating jump shot (Chris Paul assists),12,4,1,8:06,True,2,2025-01-04T02:19:15Z,True,"{'x': 20, 'y': 9}",{'id': '24'},"[{'athlete': {'id': '4395630'}}, {'athlete': {'id': '2779'}}]",486.0
40170504158,58,"{'id': '110', 'text': 'Driving Layup Shot'}",Nikola Jokic makes driving layup,12,6,1,7:56,True,2,2025-01-04T02:19:26Z,True,"{'x': 29, 'y': 5}",{'id': '7'},[{'athlete': {'id': '3112335'}}],476.0
40170504159,59,"{'id': '114', 'text': 'Turnaround Jump Shot'}",Victor Wembanyama makes 12-foot two point shot (Chris Paul assists),14,6,1,7:40,True,2,2025-01-04T02:19:45Z,True,"{'x': 20, 'y': 12}",{'id': '24'},"[{'athlete': {'id': '5104157'}}, {'athlete': {'id': '2779'}}]",460.0
40170504161,61,"{'id': '44', 'text': 'Shooting Foul'}",Nikola Jokic shooting foul,14,6,1,7:40,False,0,2025-01-04T02:19:48Z,False,"{'x': 22, 'y': 13}",{'id': '7'},[{'athlete': {'id': '3112335'}}],460.0
40170504163,63,"{'id': '97', 'text': 'Free Throw - 1 of 1'}",Victor Wembanyama makes free throw 1 of 1,15,6,1,7:40,True,1,2025-01-04T02:20:17Z,True,"{'x': -214748340, 'y': -214748365}",{'id': '24'},[{'athlete': {'id': '5104157'}}],460.0
40170504164,64,"{'id': '130', 'text': 'Floating Jump Shot'}",Nikola Jokic makes 8-foot two point shot (Russell Westbrook assists),15,8,1,7:28,True,2,2025-01-04T02:20:30Z,True,"{'x': 25, 'y': 9}",{'id': '7'},"[{'athlete': {'id': '3112335'}}, {'athlete': {'id': '3468'}}]",448.0
40170504166,66,"{'id': '115', 'text': 'Driving Dunk Shot'}",Harrison Barnes makes 2-foot driving dunk (Chris Paul assists),17,8,1,7:17,True,2,2025-01-04T02:20:40Z,True,"{'x': 23, 'y': 1}",{'id': '24'},"[{'athlete': {'id': '6578'}}, {'athlete': {'id': '2779'}}]",437.0
40170504168,68,"{'id': '92', 'text': 'Jump Shot'}",Nikola Jokic makes 25-foot three point jumper (Christian Braun assists),17,11,1,6:57,True,3,2025-01-04T02:21:00Z,True,"{'x': 18, 'y': 25}",{'id': '7'},"[{'athlete': {'id': '3112335'}}, {'athlete': {'id': '4431767'}}]",417.0
40170504170,70,"{'id': '92', 'text': 'Jump Shot'}",Stephon Castle misses 24-foot three point jumper,17,11,1,6:43,False,0,2025-01-04T02:21:14Z,True,"{'x': 5, 'y': 15}",{'id': '24'},[{'athlete': {'id': '4845367'}}],403.0
40170504171,71,"{'id': '156', 'text': 'Offensive Rebound'}",Harrison Barnes offensive rebound,17,11,1,6:39,False,0,2025-01-04T02:21:18Z,False,"{'x': 5, 'y': 15}",{'id': '24'},[{'athlete': {'id': '6578'}}],399.0
40170504172,72,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Harrison Barnes makes 2-foot driving floating jump shot,19,11,1,6:37,True,2,2025-01-04T02:21:20Z,True,"{'x': 27, 'y': 2}",{'id': '24'},[{'athlete': {'id': '6578'}}],397.0
40170504173,73,"{'id': '110', 'text': 'Driving Layup Shot'}",Nikola Jokic misses driving layup,19,11,1,6:20,False,0,2025-01-04T02:21:37Z,True,"{'x': 29, 'y': 4}",{'id': '7'},[{'athlete': {'id': '3112335'}}],380.0
40170504174,74,"{'id': '155', 'text': 'Defensive Rebound'}",Chris Paul defensive rebound,19,11,1,6:19,False,0,2025-01-04T02:21:38Z,False,"{'x': 29, 'y': 4}",{'id': '24'},[{'athlete': {'id': '2779'}}],379.0
40170504175,75,"{'id': '113', 'text': 'Running Jump Shot'}",Harrison Barnes misses 24-foot three point shot,19,11,1,6:14,False,0,2025-01-04T02:21:43Z,True,"{'x': 49, 'y': 4}",{'id': '24'},[{'athlete': {'id': '6578'}}],374.0
40170504176,76,"{'id': '156', 'text': 'Offensive Rebound'}",Victor Wembanyama offensive rebound,19,11,1,6:10,False,0,2025-01-04T02:21:47Z,False,"{'x': 49, 'y': 4}",{'id': '24'},[{'athlete': {'id': '5104157'}}],370.0
40170504177,77,"{'id': '122', 'text': 'Jump Shot Bank'}",Victor Wembanyama misses 7-foot jump bank shot,19,11,1,6:10,False,0,2025-01-04T02:21:47Z,True,"{'x': 31, 'y': 4}",{'id': '24'},[{'athlete': {'id': '5104157'}}],370.0
40170504178,78,"{'id': '155', 'text': 'Defensive Rebound'}",Nikola Jokic defensive rebound,19,11,1,6:08,False,0,2025-01-04T02:21:49Z,False,"{'x': 31, 'y': 4}",{'id': '7'},[{'athlete': {'id': '3112335'}}],368.0
40170504179,79,"{'id': '116', 'text': 'Running Dunk Shot'}",Christian Braun makes dunk (Jamal Murray assists),19,13,1,6:03,True,2,2025-01-04T02:21:54Z,True,"{'x': 25, 'y': 2}",{'id': '7'},"[{'athlete': {'id': '4431767'}}, {'athlete': {'id': '3936299'}}]",363.0
40170504181,81,"{'id': '16', 'text': 'Full Timeout'}",Spurs Full timeout,19,13,1,6:03,False,0,2025-01-04T02:22:01Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '24'},,363.0
40170504182,82,"{'id': '584', 'text': 'Substitution'}",Julian Strawther enters the game for Jamal Murray,19,13,1,6:03,False,0,2025-01-04T02:24:21Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '7'},"[{'athlete': {'id': '4432181'}}, {'athlete': {'id': '3936299'}}]",363.0
40170504183,83,"{'id': '584', 'text': 'Substitution'}",Zach Collins enters the game for Stephon Castle,19,13,1,6:03,False,0,2025-01-04T02:24:21Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '24'},"[{'athlete': {'id': '4066650'}}, {'athlete': {'id': '4845367'}}]",363.0
40170504184,84,"{'id': '584', 'text': 'Substitution'}",Julian Champagnie enters the game for Victor Wembanyama,19,13,1,6:03,False,0,2025-01-04T02:24:21Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '24'},"[{'athlete': {'id': '4592479'}}, {'athlete': {'id': '5104157'}}]",363.0
40170504188,88,"{'id': '92', 'text': 'Jump Shot'}",Julian Champagnie misses 23-foot three point jumper,19,13,1,5:48,False,0,2025-01-04T02:25:09Z,True,"{'x': 48, 'y': 7}",{'id': '24'},[{'athlete': {'id': '4592479'}}],348.0
40170504189,89,"{'id': '155', 'text': 'Defensive Rebound'}",Julian Strawther defensive rebound,19,13,1,5:45,False,0,2025-01-04T02:25:12Z,False,"{'x': 48, 'y': 7}",{'id': '7'},[{'athlete': {'id': '4432181'}}],345.0
40170504190,90,"{'id': '131', 'text': 'Pullup Jump Shot'}",Russell Westbrook misses 13-foot pullup jump shot,19,13,1,5:37,False,0,2025-01-04T02:25:21Z,True,"{'x': 20, 'y': 13}",{'id': '7'},[{'athlete': {'id': '3468'}}],337.0
40170504191,91,"{'id': '155', 'text': 'Defensive Rebound'}",Harrison Barnes defensive rebound,19,13,1,5:34,False,0,2025-01-04T02:25:24Z,False,"{'x': 20, 'y': 13}",{'id': '24'},[{'athlete': {'id': '6578'}}],334.0
40170504192,92,"{'id': '119', 'text': 'Driving Hook Shot'}",Zach Collins makes 8-foot two point shot (Chris Paul assists),21,13,1,5:24,True,2,2025-01-04T02:25:34Z,True,"{'x': 23, 'y': 8}",{'id': '24'},"[{'athlete': {'id': '4066650'}}, {'athlete': {'id': '2779'}}]",324.0
40170504194,94,"{'id': '92', 'text': 'Jump Shot'}",Nikola Jokic misses 26-foot three point jumper,21,13,1,5:09,False,0,2025-01-04T02:25:48Z,True,"{'x': 39, 'y': 23}",{'id': '7'},[{'athlete': {'id': '3112335'}}],309.0
40170504195,95,"{'id': '155', 'text': 'Defensive Rebound'}",Harrison Barnes defensive rebound,21,13,1,5:06,False,0,2025-01-04T02:25:51Z,False,"{'x': 39, 'y': 23}",{'id': '24'},[{'athlete': {'id': '6578'}}],306.0
40170504196,96,"{'id': '131', 'text': 'Pullup Jump Shot'}",Chris Paul misses 24-foot three point pullup jump shot,21,13,1,5:00,False,0,2025-01-04T02:25:58Z,True,"{'x': 28, 'y': 25}",{'id': '24'},[{'athlete': {'id': '2779'}}],300.0
40170504197,97,"{'id': '155', 'text': 'Defensive Rebound'}",Michael Porter Jr. defensive rebound,21,13,1,4:57,False,0,2025-01-04T02:26:01Z,False,"{'x': 28, 'y': 25}",{'id': '7'},[{'athlete': {'id': '4278104'}}],297.0
40170504198,98,"{'id': '128', 'text': 'Driving Finger Roll Layup'}",Russell Westbrook makes 4-foot two point shot (Michael Porter Jr. assists),21,15,1,4:44,True,2,2025-01-04T02:26:14Z,True,"{'x': 23, 'y': 4}",{'id': '7'},"[{'athlete': {'id': '3468'}}, {'athlete': {'id': '4278104'}}]",284.0
401705041100,100,"{'id': '142', 'text': 'Cutting Finger Roll Layup Shot'}",Julian Champagnie makes layup (Chris Paul assists),23,15,1,4:33,True,2,2025-01-04T02:26:25Z,True,"{'x': 24, 'y': 3}",{'id': '24'},"[{'athlete': {'id': '4592479'}}, {'athlete': {'id': '2779'}}]",273.0
401705041102,102,"{'id': '144', 'text': 'Driving Floating Jump Shot'}",Nikola Jokic makes 5-foot driving floating jump shot (Julian Strawther assists),23,17,1,4:13,True,2,2025-01-04T02:26:45Z,True,"{'x': 26, 'y': 6}",{'id': '7'},"[{'athlete': {'id': '3112335'}}, {'athlete': {'id': '4432181'}}]",253.0
401705041104,104,"{'id': '132', 'text': 'Step Back Jump Shot'}",Julian Champagnie makes 17-foot step back jumpshot (Chris Paul assists),25,17,1,3:54,True,2,2025-01-04T02:27:03Z,True,"{'x': 22, 'y': 17}",{'id': '24'},"[{'athlete': {'id': '4592479'}}, {'athlete': {'id': '2779'}}]",234.0
401705041106,106,"{'id': '92', 'text': 'Jump Shot'}",Christian Braun misses 24-foot three point jumper,25,17,1,3:41,False,0,2025-01-04T02:27:19Z,True,"{'x': 16, 'y': 23}",{'id': '7'},[{'athlete': {'id': '4431767'}}],221.0
401705041107,107,"{'id': '156', 'text': 'Offensive Rebound'}",Nikola Jokic offensive rebound,25,17,1,3:39,False,0,2025-01-04T02:27:21Z,False,"{'x': 16, 'y': 23}",{'id': '7'},[{'athlete': {'id': '3112335'}}],219.0
401705041108,108,"{'id': '125', 'text': 'Layup Shot Putback'}",Nikola Jokic misses two point shot,25,17,1,3:38,False,0,2025-01-04T02:27:23Z,True,"{'x': 26, 'y': 5}",{'id': '7'},[{'athlete': {'id': '3112335'}}],218.0
401705041109,109,"{'id': '156', 'text': 'Offensive Rebound'}",Nikola Jokic offensive rebound,25,17,1,3:37,False,0,2025-01-04T02:27:24Z,False,"{'x': 26, 'y': 5}",{'id': '7'},[{'athlete': {'id': '3112335'}}],217.0
401705041136,136,"{'id': '94', 'text': 'Tip Shot'}",Nikola Jokic misses 2-foot tip shot,25,17,1,3:36,False,0,2025-01-04T02:27:29Z,True,"{'x': 24, 'y': 3}",{'id': '7'},[{'athlete': {'id': '3112335'}}],216.0
401705041110,110,"{'id': '43', 'text': 'Loose Ball Foul'}",Zach Collins loose ball foul,25,17,1,3:30,False,0,2025-01-04T02:27:35Z,False,"{'x': 26, 'y': 5}",{'id': '24'},[{'athlete': {'id': '4066650'}}],210.0
401705041112,112,"{'id': '584', 'text': 'Substitution'}",Jamal Murray enters the game for Russell Westbrook,25,17,1,3:30,False,0,2025-01-04T02:27:51Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '7'},"[{'athlete': {'id': '3936299'}}, {'athlete': {'id': '3468'}}]",210.0
401705041113,113,"{'id': '584', 'text': 'Substitution'}",Peyton Watson enters the game for Nikola Jokic,25,17,1,3:30,False,0,2025-01-04T02:27:51Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '7'},"[{'athlete': {'id': '4576087'}}, {'athlete': {'id': '3112335'}}]",210.0
401705041114,114,"{'id': '584', 'text': 'Substitution'}",Keldon Johnson enters the game for Chris Paul,25,17,1,3:30,False,0,2025-01-04T02:27:51Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '24'},"[{'athlete': {'id': '4395723'}}, {'athlete': {'id': '2779'}}]",210.0
401705041115,115,"{'id': '584', 'text': 'Substitution'}",Tre Jones enters the game for Harrison Barnes,25,17,1,3:30,False,0,2025-01-04T02:27:51Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '24'},"[{'athlete': {'id': '4395626'}}, {'athlete': {'id': '6578'}}]",210.0
401705041137,137,"{'id': '156', 'text': 'Offensive Rebound'}",Nuggets offensive team rebound,25,17,1,3:30,False,0,2025-01-04T02:27:35Z,False,"{'x': 24, 'y': 3}",{'id': '7'},,210.0
401705041120,120,"{'id': '137', 'text': 'Turnaround Fade Away Jump Shot'}",Jamal Murray makes 14-foot two point shot,25,19,1,3:21,True,2,2025-01-04T02:28:14Z,True,"{'x': 30, 'y': 14}",{'id': '7'},[{'athlete': {'id': '3936299'}}],201.0
401705041121,121,"{'id': '131', 'text': 'Pullup Jump Shot'}",Devin Vassell misses 26-foot three point pullup jump shot,25,19,1,3:05,False,0,2025-01-04T02:28:30Z,True,"{'x': 7, 'y': 20}",{'id': '24'},[{'athlete': {'id': '4395630'}}],185.0
401705041122,122,"{'id': '156', 'text': 'Offensive Rebound'}",Julian Champagnie offensive rebound,25,19,1,3:02,False,0,2025-01-04T02:28:33Z,False,"{'x': 7, 'y': 20}",{'id': '24'},[{'athlete': {'id': '4592479'}}],182.0
401705041123,123,"{'id': '110', 'text': 'Driving Layup Shot'}",Julian Champagnie makes driving layup,27,19,1,3:00,True,2,2025-01-04T02:28:34Z,True,"{'x': 25, 'y': 3}",{'id': '24'},[{'athlete': {'id': '4592479'}}],180.0
401705041124,124,"{'id': '92', 'text': 'Jump Shot'}",Julian Strawther makes 22-foot three point jumper (Christian Braun assists),27,22,1,2:51,True,3,2025-01-04T02:28:43Z,True,"{'x': 2, 'y': 1}",{'id': '7'},"[{'athlete': {'id': '4432181'}}, {'athlete': {'id': '4431767'}}]",171.0
401705041126,126,"{'id': '92', 'text': 'Jump Shot'}",Keldon Johnson misses 26-foot three point jumper,27,22,1,2:40,False,0,2025-01-04T02:28:55Z,True,"{'x': 40, 'y': 22}",{'id': '24'},[{'athlete': {'id': '4395723'}}],160.0
401705041127,127,"{'id': '155', 'text': 'Defensive Rebound'}",Nuggets defensive team rebound,27,22,1,2:35,False,0,2025-01-04T02:29:00Z,False,"{'x': 40, 'y': 22}",{'id': '7'},,155.0
401705041129,129,"{'id': '92', 'text': 'Jump Shot'}",Christian Braun makes 27-foot three point jumper (Jamal Murray assists),27,25,1,2:19,True,3,2025-01-04T02:29:35Z,True,"{'x': 33, 'y': 26}",{'id': '7'},"[{'athlete': {'id': '4431767'}}, {'athlete': {'id': '3936299'}}]",139.0
401705041131,131,"{'id': '62', 'text': 'Bad Pass\nTurnover'}",Tre Jones bad pass (Peyton Watson steals),27,25,1,1:56,False,0,2025-01-04T02:29:59Z,False,"{'x': 15, 'y': 7}",{'id': '24'},"[{'athlete': {'id': '4395626'}}, {'athlete': {'id': '4576087'}}]",116.0
401705041133,133,"{'id': '113', 'text': 'Running Jump Shot'}",Michael Porter Jr. makes 24-foot three point shot (Peyton Watson assists),27,28,1,1:51,True,3,2025-01-04T02:30:04Z,True,"{'x': 18, 'y': 24}",{'id': '7'},"[{'athlete': {'id': '4278104'}}, {'athlete': {'id': '4576087'}}]",111.0
401705041135,135,"{'id': '16', 'text': 'Full Timeout'}",Spurs Full timeout,27,28,1,1:47,False,0,2025-01-04T02:30:13Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '24'},,107.0
401705041138,138,"{'id': '584', 'text': 'Substitution'}",Hunter Tyson enters the game for Christian Braun,27,28,1,1:47,False,0,2025-01-04T02:31:24Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '7'},"[{'athlete': {'id': '4395620'}}, {'athlete': {'id': '4431767'}}]",107.0
401705041139,139,"{'id': '584', 'text': 'Substitution'}",Victor Wembanyama enters the game for Zach Collins,27,28,1,1:47,False,0,2025-01-04T02:31:24Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '24'},"[{'athlete': {'id': '5104157'}}, {'athlete': {'id': '4066650'}}]",107.0
401705041140,140,"{'id': '584', 'text': 'Substitution'}",Stephon Castle enters the game for Devin Vassell,27,28,1,1:47,False,0,2025-01-04T02:31:24Z,False,"{'x': -214748340, 'y': -214748365}",{'id': '24'},"[{'athlete': {'id': '4845367'}}, {'athlete': {'id': '4395630'}}]",107.0
401705041144,144,"{'id': '92', 'text': 'Jump Shot'}",Victor Wembanyama makes 19-foot jumper (Stephon Castle assists),29,28,1,1:31,True,2,2025-01-04T02:31:54Z,True,"{'x': 9, 'y': 11}",{'id': '24'},"[{'athlete': {'id': '5104157'}}, {'athlete': {'id': '4845367'}}]",91.0
401705041146,146,"{'id': '131', 'text': 'Pullup Jump Shot'}",Michael Porter Jr. makes 14-foot pullup jump shot (Jamal Murray assists),29,30,1,1:09,True,2,2025-01-04T02:32:15Z,True,"{'x': 11, 'y': 1}",{'id': '7'},"[{'athlete': {'id': '4278104'}}, {'athlete': {'id': '3936299'}}]",69.0
401705041148,148,"{'id': '92', 'text': 'Jump Shot'}",Julian Champagnie makes 26-foot three point jumper (Tre Jones assists),32,30,1,59.0,True,3,2025-01-04T02:32:27Z,True,"{'x': 7, 'y': 20}",{'id': '24'},"[{'athlete': {'id': '4592479'}}, {'athlete': {'id': '4395626'}}]",59.0
401705041150,150,"{'id': '92', 'text': 'Jump Shot'}",Michael Porter Jr. misses 26-foot three point jumper,32,30,1,49.1,False,0,2025-01-04T02:32:40Z,True,"{'x': 18, 'y': 25}",{'id': '7'},[{'athlete': {'id': '4278104'}}],49.1
401705041151,151,"{'id': '155', 'text': 'Defensive Rebound'}",Victor Wembanyama defensive rebound,32,30,1,46.1,False,0,2025-01-04T02:32:43Z,False,"{'x': 18, 'y': 25}",{'id': '24'},[{'athlete': {'id': '5104157'}}],46.1
401705041152,152,"{'id': '128', 'text': 'Driving Finger Roll Layup'}",Tre Jones misses two point shot,32,30,1,34.0,False,0,2025-01-04T02:32:56Z,True,"{'x': 22, 'y': 4}",{'id': '24'},[{'athlete': {'id': '4395626'}}],34.0
401705041153,153,"{'id': '155', 'text': 'Defensive Rebound'}",Hunter Tyson defensive rebound,32,30,1,31.0,False,0,2025-01-04T02:32:59Z,False,"{'x': 22, 'y': 4}",{'id': '7'},[{'athlete': {'id': '4395620'}}],31.0
401705041154,154,"{'id': '146', 'text': 'Running Pullup Jump Shot'}",Jamal Murray misses running pullup jump shot,32,30,1,27.1,False,0,2025-01-04T02:33:02Z,True,"{'x': 15, 'y': 26}",{'id': '7'},[{'athlete': {'id': '3936299'}}],27.1
