game_id,game_date,home_team,away_team,location,date,hour,game_string,away_score,home_score
401705277,05/02/2025,Brooklyn Nets,Houston Rockets,Barclays Center,05/02/2025,00:30 UTC,"Houston Rockets vs Brooklyn Nets @ Barclays Center, 2025-02-05 00:30 UTC",97.0,99.0
401705278,05/02/2025,Philadelphia 76ers,Dallas Mavericks,Wells Fargo Center,05/02/2025,00:00 UTC,"Dallas Mavericks vs Philadelphia 76ers @ Wells Fargo Center, 2025-02-05 00:00 UTC",116.0,118.0
401705279,05/02/2025,Toronto Raptors,New York Knicks,Scotiabank Arena,05/02/2025,00:30 UTC,"New York Knicks vs Toronto Raptors @ Scotiabank Arena, 2025-02-05 00:30 UTC",121.0,115.0
401705280,05/02/2025,Chicago Bulls,Miami Heat,United Center,05/02/2025,01:00 UTC,"Miami Heat vs Chicago Bulls @ United Center, 2025-02-05 01:00 UTC",124.0,133.0
401705281,05/02/2025,LA Clippers,Los Angeles Lakers,Intuit Dome,05/02/2025,03:00 UTC,"Los Angeles Lakers vs LA Clippers @ Intuit Dome, 2025-02-05 03:00 UTC",122.0,97.0
401705282,05/02/2025,Portland Trail Blazers,Indiana Pacers,Moda Center,05/02/2025,03:00 UTC,"Indiana Pacers vs Portland Trail Blazers @ Moda Center, 2025-02-05 03:00 UTC",89.0,112.0
401705283,06/02/2025,Charlotte Hornets,Milwaukee Bucks,Spectrum Center,06/02/2025,00:00 UTC,"Milwaukee Bucks vs Charlotte Hornets @ Spectrum Center, 2025-02-06 00:00 UTC",112.0,102.0
401705284,06/02/2025,Detroit Pistons,Cleveland Cavaliers,Little Caesars Arena,06/02/2025,00:00 UTC,"Cleveland Cavaliers vs Detroit Pistons @ Little Caesars Arena, 2025-02-06 00:00 UTC",118.0,115.0
401705285,06/02/2025,Atlanta Hawks,San Antonio Spurs,State Farm Arena,06/02/2025,00:00 UTC,"San Antonio Spurs vs Atlanta Hawks @ State Farm Arena, 2025-02-06 00:00 UTC",126.0,125.0
401705286,06/02/2025,Brooklyn Nets,Washington Wizards,Barclays Center,06/02/2025,00:30 UTC,"Washington Wizards vs Brooklyn Nets @ Barclays Center, 2025-02-06 00:30 UTC",119.0,102.0
401705287,06/02/2025,Philadelphia 76ers,Miami Heat,Wells Fargo Center,06/02/2025,00:30 UTC,"Miami Heat vs Philadelphia 76ers @ Wells Fargo Center, 2025-02-06 00:30 UTC",108.0,101.0
401705288,06/02/2025,Toronto Raptors,Memphis Grizzlies,Scotiabank Arena,06/02/2025,00:30 UTC,"Memphis Grizzlies vs Toronto Raptors @ Scotiabank Arena, 2025-02-06 00:30 UTC",138.0,107.0
401705289,06/02/2025,Minnesota Timberwolves,Chicago Bulls,Target Center,06/02/2025,01:00 UTC,"Chicago Bulls vs Minnesota Timberwolves @ Target Center, 2025-02-06 01:00 UTC",108.0,127.0
401705290,06/02/2025,Oklahoma City Thunder,Phoenix Suns,Paycom Center,06/02/2025,02:30 UTC,"Phoenix Suns vs Oklahoma City Thunder @ Paycom Center, 2025-02-06 02:30 UTC",109.0,140.0
401705291,06/02/2025,Utah Jazz,Golden State Warriors,Delta Center,06/02/2025,02:00 UTC,"Golden State Warriors vs Utah Jazz @ Delta Center, 2025-02-06 02:00 UTC",128.0,131.0
401705292,06/02/2025,Denver Nuggets,New Orleans Pelicans,Ball Arena,06/02/2025,02:00 UTC,"New Orleans Pelicans vs Denver Nuggets @ Ball Arena, 2025-02-06 02:00 UTC",119.0,144.0
401705293,06/02/2025,Sacramento Kings,Orlando Magic,Golden 1 Center,06/02/2025,03:00 UTC,"Orlando Magic vs Sacramento Kings @ Golden 1 Center, 2025-02-06 03:00 UTC",130.0,111.0
401705294,07/02/2025,Boston Celtics,Dallas Mavericks,TD Garden,07/02/2025,00:30 UTC,"Dallas Mavericks vs Boston Celtics @ TD Garden, 2025-02-07 00:30 UTC",127.0,120.0
401705295,07/02/2025,Minnesota Timberwolves,Houston Rockets,Target Center,07/02/2025,01:00 UTC,"Houston Rockets vs Minnesota Timberwolves @ Target Center, 2025-02-07 01:00 UTC",114.0,127.0
401705296,07/02/2025,Denver Nuggets,Orlando Magic,Ball Arena,07/02/2025,02:00 UTC,"Orlando Magic vs Denver Nuggets @ Ball Arena, 2025-02-07 02:00 UTC",90.0,112.0
401705297,07/02/2025,Los Angeles Lakers,Golden State Warriors,crypto.com Arena,07/02/2025,03:00 UTC,"Golden State Warriors vs Los Angeles Lakers @ crypto.com Arena, 2025-02-07 03:00 UTC",112.0,120.0
401705298,07/02/2025,Portland Trail Blazers,Sacramento Kings,Moda Center,07/02/2025,03:00 UTC,"Sacramento Kings vs Portland Trail Blazers @ Moda Center, 2025-02-07 03:00 UTC",102.0,108.0
401705299,07/02/2025,LA Clippers,Indiana Pacers,Intuit Dome,07/02/2025,03:30 UTC,"Indiana Pacers vs LA Clippers @ Intuit Dome, 2025-02-07 03:30 UTC",119.0,112.0
401705300,08/02/2025,Charlotte Hornets,San Antonio Spurs,Spectrum Center,08/02/2025,00:00 UTC,"San Antonio Spurs vs Charlotte Hornets @ Spectrum Center, 2025-02-08 00:00 UTC",116.0,117.0
401705301,08/02/2025,Washington Wizards,Cleveland Cavaliers,Capital One Arena,08/02/2025,00:00 UTC,"Cleveland Cavaliers vs Washington Wizards @ Capital One Arena, 2025-02-08 00:00 UTC",134.0,124.0
401705302,08/02/2025,Atlanta Hawks,Milwaukee Bucks,State Farm Arena,08/02/2025,00:30 UTC,"Milwaukee Bucks vs Atlanta Hawks @ State Farm Arena, 2025-02-08 00:30 UTC",110.0,115.0
401705303,08/02/2025,Brooklyn Nets,Miami Heat,Barclays Center,08/02/2025,00:30 UTC,"Miami Heat vs Brooklyn Nets @ Barclays Center, 2025-02-08 00:30 UTC",86.0,102.0
401705304,08/02/2025,Detroit Pistons,Philadelphia 76ers,Little Caesars Arena,08/02/2025,00:30 UTC,"Philadelphia 76ers vs Detroit Pistons @ Little Caesars Arena, 2025-02-08 00:30 UTC",112.0,125.0
401705305,08/02/2025,Oklahoma City Thunder,Toronto Raptors,Paycom Center,08/02/2025,01:00 UTC,"Toronto Raptors vs Oklahoma City Thunder @ Paycom Center, 2025-02-08 01:00 UTC",109.0,121.0
401705306,08/02/2025,Phoenix Suns,Utah Jazz,PHX Arena,08/02/2025,03:00 UTC,"Utah Jazz vs Phoenix Suns @ PHX Arena, 2025-02-08 03:00 UTC",127.0,135.0
401705307,08/02/2025,Dallas Mavericks,Houston Rockets,American Airlines Center,08/02/2025,20:00 UTC,"Houston Rockets vs Dallas Mavericks @ American Airlines Center, 2025-02-08 20:00 UTC",105.0,116.0
401705308,08/02/2025,Los Angeles Lakers,Indiana Pacers,crypto.com Arena,08/02/2025,21:00 UTC,"Indiana Pacers vs Los Angeles Lakers @ crypto.com Arena, 2025-02-08 21:00 UTC",117.0,124.0
401705309,09/02/2025,Orlando Magic,San Antonio Spurs,Kia Center,09/02/2025,00:00 UTC,"San Antonio Spurs vs Orlando Magic @ Kia Center, 2025-02-09 00:00 UTC",111.0,112.0
401705310,09/02/2025,Washington Wizards,Atlanta Hawks,Capital One Arena,09/02/2025,00:00 UTC,"Atlanta Hawks vs Washington Wizards @ Capital One Arena, 2025-02-09 00:00 UTC",125.0,111.0
401705311,09/02/2025,Chicago Bulls,Golden State Warriors,United Center,09/02/2025,01:00 UTC,"Golden State Warriors vs Chicago Bulls @ United Center, 2025-02-09 01:00 UTC",132.0,111.0
401705312,09/02/2025,Memphis Grizzlies,Oklahoma City Thunder,FedExForum,09/02/2025,01:00 UTC,"Oklahoma City Thunder vs Memphis Grizzlies @ FedExForum, 2025-02-09 01:00 UTC",125.0,112.0
401705313,09/02/2025,Minnesota Timberwolves,Portland Trail Blazers,Target Center,09/02/2025,01:00 UTC,"Portland Trail Blazers vs Minnesota Timberwolves @ Target Center, 2025-02-09 01:00 UTC",98.0,114.0
401705314,09/02/2025,New York Knicks,Boston Celtics,Madison Square Garden,09/02/2025,01:30 UTC,"Boston Celtics vs New York Knicks @ Madison Square Garden, 2025-02-09 01:30 UTC",131.0,104.0
401705315,09/02/2025,Phoenix Suns,Denver Nuggets,PHX Arena,09/02/2025,02:00 UTC,"Denver Nuggets vs Phoenix Suns @ PHX Arena, 2025-02-09 02:00 UTC",122.0,105.0
401705316,09/02/2025,Sacramento Kings,New Orleans Pelicans,Golden 1 Center,09/02/2025,03:00 UTC,"New Orleans Pelicans vs Sacramento Kings @ Golden 1 Center, 2025-02-09 03:00 UTC",118.0,123.0
401705317,09/02/2025,LA Clippers,Utah Jazz,Intuit Dome,09/02/2025,03:30 UTC,"Utah Jazz vs LA Clippers @ Intuit Dome, 2025-02-09 03:30 UTC",110.0,130.0
401705318,09/02/2025,Detroit Pistons,Charlotte Hornets,Little Caesars Arena,09/02/2025,18:00 UTC,"Charlotte Hornets vs Detroit Pistons @ Little Caesars Arena, 2025-02-09 18:00 UTC",102.0,112.0
401705319,09/02/2025,Houston Rockets,Toronto Raptors,Toyota Center (Houston),09/02/2025,19:00 UTC,"Toronto Raptors vs Houston Rockets @ Toyota Center (Houston), 2025-02-09 19:00 UTC",87.0,94.0
401705320,09/02/2025,Milwaukee Bucks,Philadelphia 76ers,Fiserv Forum,09/02/2025,19:00 UTC,"Philadelphia 76ers vs Milwaukee Bucks @ Fiserv Forum, 2025-02-09 19:00 UTC",127.0,135.0
401705321,11/02/2025,Cleveland Cavaliers,Minnesota Timberwolves,Rocket Arena,11/02/2025,00:00 UTC,"Minnesota Timberwolves vs Cleveland Cavaliers @ Rocket Arena, 2025-02-11 00:00 UTC",107.0,128.0
401705322,11/02/2025,Orlando Magic,Atlanta Hawks,Kia Center,11/02/2025,00:00 UTC,"Atlanta Hawks vs Orlando Magic @ Kia Center, 2025-02-11 00:00 UTC",112.0,106.0
401705323,11/02/2025,Washington Wizards,San Antonio Spurs,Capital One Arena,11/02/2025,00:00 UTC,"San Antonio Spurs vs Washington Wizards @ Capital One Arena, 2025-02-11 00:00 UTC",131.0,121.0
401705324,11/02/2025,Brooklyn Nets,Charlotte Hornets,Barclays Center,11/02/2025,00:30 UTC,"Charlotte Hornets vs Brooklyn Nets @ Barclays Center, 2025-02-11 00:30 UTC",89.0,97.0
401705325,11/02/2025,Miami Heat,Boston Celtics,Kaseya Center,11/02/2025,00:30 UTC,"Boston Celtics vs Miami Heat @ Kaseya Center, 2025-02-11 00:30 UTC",103.0,85.0
401705326,11/02/2025,Milwaukee Bucks,Golden State Warriors,Fiserv Forum,11/02/2025,01:00 UTC,"Golden State Warriors vs Milwaukee Bucks @ Fiserv Forum, 2025-02-11 01:00 UTC",124.0,111.0
401705327,11/02/2025,Oklahoma City Thunder,New Orleans Pelicans,Paycom Center,11/02/2025,01:00 UTC,"New Orleans Pelicans vs Oklahoma City Thunder @ Paycom Center, 2025-02-11 01:00 UTC",101.0,137.0
401705328,11/02/2025,Dallas Mavericks,Sacramento Kings,American Airlines Center,11/02/2025,01:30 UTC,"Sacramento Kings vs Dallas Mavericks @ American Airlines Center, 2025-02-11 01:30 UTC",129.0,128.0
401705329,11/02/2025,Denver Nuggets,Portland Trail Blazers,Ball Arena,11/02/2025,02:00 UTC,"Portland Trail Blazers vs Denver Nuggets @ Ball Arena, 2025-02-11 02:00 UTC",117.0,146.0
401705330,12/02/2025,Philadelphia 76ers,Toronto Raptors,Wells Fargo Center,12/02/2025,00:00 UTC,"Toronto Raptors vs Philadelphia 76ers @ Wells Fargo Center, 2025-02-12 00:00 UTC",106.0,103.0
401705331,12/02/2025,Indiana Pacers,New York Knicks,Gainbridge Fieldhouse,12/02/2025,00:30 UTC,"New York Knicks vs Indiana Pacers @ Gainbridge Fieldhouse, 2025-02-12 00:30 UTC",128.0,115.0
401705332,12/02/2025,Chicago Bulls,Detroit Pistons,United Center,12/02/2025,01:00 UTC,"Detroit Pistons vs Chicago Bulls @ United Center, 2025-02-12 01:00 UTC",132.0,92.0
401705333,12/02/2025,Phoenix Suns,Memphis Grizzlies,PHX Arena,12/02/2025,03:00 UTC,"Memphis Grizzlies vs Phoenix Suns @ PHX Arena, 2025-02-12 03:00 UTC",119.0,112.0
401705334,11/02/2025,Los Angeles Lakers,Utah Jazz,crypto.com Arena,11/02/2025,03:30 UTC,"Utah Jazz vs Los Angeles Lakers @ crypto.com Arena, 2025-02-11 03:30 UTC",113.0,132.0
401705335,13/02/2025,Boston Celtics,San Antonio Spurs,TD Garden,13/02/2025,00:00 UTC,"San Antonio Spurs vs Boston Celtics @ TD Garden, 2025-02-13 00:00 UTC",103.0,116.0
401705336,13/02/2025,Orlando Magic,Charlotte Hornets,Kia Center,13/02/2025,00:00 UTC,"Charlotte Hornets vs Orlando Magic @ Kia Center, 2025-02-13 00:00 UTC",86.0,102.0
401705337,13/02/2025,Washington Wizards,Indiana Pacers,Capital One Arena,13/02/2025,00:00 UTC,"Indiana Pacers vs Washington Wizards @ Capital One Arena, 2025-02-13 00:00 UTC",134.0,130.0
401705338,13/02/2025,Brooklyn Nets,Philadelphia 76ers,Barclays Center,13/02/2025,00:30 UTC,"Philadelphia 76ers vs Brooklyn Nets @ Barclays Center, 2025-02-13 00:30 UTC",96.0,100.0
401705339,13/02/2025,New York Knicks,Atlanta Hawks,Madison Square Garden,13/02/2025,00:30 UTC,"Atlanta Hawks vs New York Knicks @ Madison Square Garden, 2025-02-13 00:30 UTC",148.0,149.0
401705340,13/02/2025,Toronto Raptors,Cleveland Cavaliers,Scotiabank Arena,13/02/2025,00:30 UTC,"Cleveland Cavaliers vs Toronto Raptors @ Scotiabank Arena, 2025-02-13 00:30 UTC",131.0,108.0
401705341,13/02/2025,Chicago Bulls,Detroit Pistons,United Center,13/02/2025,01:00 UTC,"Detroit Pistons vs Chicago Bulls @ United Center, 2025-02-13 01:00 UTC",128.0,110.0
401705342,13/02/2025,Minnesota Timberwolves,Milwaukee Bucks,Target Center,13/02/2025,01:00 UTC,"Milwaukee Bucks vs Minnesota Timberwolves @ Target Center, 2025-02-13 01:00 UTC",103.0,101.0
401705343,13/02/2025,New Orleans Pelicans,Sacramento Kings,Smoothie King Center,13/02/2025,01:00 UTC,"Sacramento Kings vs New Orleans Pelicans @ Smoothie King Center, 2025-02-13 01:00 UTC",119.0,111.0
401705344,13/02/2025,Oklahoma City Thunder,Miami Heat,Paycom Center,13/02/2025,01:00 UTC,"Miami Heat vs Oklahoma City Thunder @ Paycom Center, 2025-02-13 01:00 UTC",101.0,115.0
401705345,13/02/2025,Houston Rockets,Phoenix Suns,Toyota Center (Houston),13/02/2025,01:30 UTC,"Phoenix Suns vs Houston Rockets @ Toyota Center (Houston), 2025-02-13 01:30 UTC",111.0,119.0
401705346,13/02/2025,Denver Nuggets,Portland Trail Blazers,Ball Arena,13/02/2025,02:00 UTC,"Portland Trail Blazers vs Denver Nuggets @ Ball Arena, 2025-02-13 02:00 UTC",121.0,132.0
401705347,13/02/2025,Utah Jazz,Los Angeles Lakers,Delta Center,13/02/2025,02:00 UTC,"Los Angeles Lakers vs Utah Jazz @ Delta Center, 2025-02-13 02:00 UTC",119.0,131.0
401705348,13/02/2025,Dallas Mavericks,Golden State Warriors,American Airlines Center,13/02/2025,02:30 UTC,"Golden State Warriors vs Dallas Mavericks @ American Airlines Center, 2025-02-13 02:30 UTC",107.0,111.0
401705349,13/02/2025,LA Clippers,Memphis Grizzlies,Intuit Dome,13/02/2025,03:30 UTC,"Memphis Grizzlies vs LA Clippers @ Intuit Dome, 2025-02-13 03:30 UTC",114.0,128.0
401705350,14/02/2025,Houston Rockets,Golden State Warriors,Toyota Center (Houston),14/02/2025,01:00 UTC,"Golden State Warriors vs Houston Rockets @ Toyota Center (Houston), 2025-02-14 01:00 UTC",105.0,98.0
401705351,14/02/2025,New Orleans Pelicans,Sacramento Kings,Smoothie King Center,14/02/2025,01:00 UTC,"Sacramento Kings vs New Orleans Pelicans @ Smoothie King Center, 2025-02-14 01:00 UTC",133.0,140.0
401705352,14/02/2025,Dallas Mavericks,Miami Heat,American Airlines Center,14/02/2025,01:30 UTC,"Miami Heat vs Dallas Mavericks @ American Airlines Center, 2025-02-14 01:30 UTC",113.0,118.0
401705353,14/02/2025,Minnesota Timberwolves,Oklahoma City Thunder,Target Center,14/02/2025,01:30 UTC,"Oklahoma City Thunder vs Minnesota Timberwolves @ Target Center, 2025-02-14 01:30 UTC",101.0,116.0
401705354,21/02/2025,Indiana Pacers,Memphis Grizzlies,Gainbridge Fieldhouse,21/02/2025,00:00 UTC,"Memphis Grizzlies vs Indiana Pacers @ Gainbridge Fieldhouse, 2025-02-21 00:00 UTC",113.0,127.0
401705355,21/02/2025,Philadelphia 76ers,Boston Celtics,Wells Fargo Center,21/02/2025,00:00 UTC,"Boston Celtics vs Philadelphia 76ers @ Wells Fargo Center, 2025-02-21 00:00 UTC",124.0,104.0
401705356,21/02/2025,Atlanta Hawks,Orlando Magic,State Farm Arena,21/02/2025,00:30 UTC,"Orlando Magic vs Atlanta Hawks @ State Farm Arena, 2025-02-21 00:30 UTC",114.0,108.0
401705357,21/02/2025,Brooklyn Nets,Cleveland Cavaliers,Barclays Center,21/02/2025,00:30 UTC,"Cleveland Cavaliers vs Brooklyn Nets @ Barclays Center, 2025-02-21 00:30 UTC",110.0,97.0
401705358,21/02/2025,New York Knicks,Chicago Bulls,Madison Square Garden,21/02/2025,00:30 UTC,"Chicago Bulls vs New York Knicks @ Madison Square Garden, 2025-02-21 00:30 UTC",111.0,113.0
401705359,21/02/2025,Milwaukee Bucks,LA Clippers,Fiserv Forum,21/02/2025,01:00 UTC,"LA Clippers vs Milwaukee Bucks @ Fiserv Forum, 2025-02-21 01:00 UTC",110.0,116.0
401705360,21/02/2025,Denver Nuggets,Charlotte Hornets,Ball Arena,21/02/2025,02:00 UTC,"Charlotte Hornets vs Denver Nuggets @ Ball Arena, 2025-02-21 02:00 UTC",115.0,129.0
401705361,21/02/2025,San Antonio Spurs,Phoenix Suns,Moody Center,21/02/2025,02:30 UTC,"Phoenix Suns vs San Antonio Spurs @ Moody Center, 2025-02-21 02:30 UTC",109.0,120.0
401705362,21/02/2025,Portland Trail Blazers,Los Angeles Lakers,Moda Center,21/02/2025,03:00 UTC,"Los Angeles Lakers vs Portland Trail Blazers @ Moda Center, 2025-02-21 03:00 UTC",110.0,102.0
401705363,22/02/2025,Cleveland Cavaliers,New York Knicks,Rocket Arena,22/02/2025,00:00 UTC,"New York Knicks vs Cleveland Cavaliers @ Rocket Arena, 2025-02-22 00:00 UTC",105.0,142.0
401705364,22/02/2025,Orlando Magic,Memphis Grizzlies,Kia Center,22/02/2025,00:00 UTC,"Memphis Grizzlies vs Orlando Magic @ Kia Center, 2025-02-22 00:00 UTC",105.0,104.0
401705365,22/02/2025,Washington Wizards,Milwaukee Bucks,Capital One Arena,22/02/2025,00:00 UTC,"Milwaukee Bucks vs Washington Wizards @ Capital One Arena, 2025-02-22 00:00 UTC",104.0,101.0
401705366,22/02/2025,Toronto Raptors,Miami Heat,Scotiabank Arena,22/02/2025,00:30 UTC,"Miami Heat vs Toronto Raptors @ Scotiabank Arena, 2025-02-22 00:30 UTC",120.0,111.0
401705367,22/02/2025,Houston Rockets,Minnesota Timberwolves,Toyota Center (Houston),22/02/2025,02:30 UTC,"Minnesota Timberwolves vs Houston Rockets @ Toyota Center (Houston), 2025-02-22 02:30 UTC",115.0,121.0
401705368,22/02/2025,San Antonio Spurs,Detroit Pistons,Moody Center,22/02/2025,01:30 UTC,"Detroit Pistons vs San Antonio Spurs @ Moody Center, 2025-02-22 01:30 UTC",125.0,110.0
401705369,22/02/2025,Dallas Mavericks,New Orleans Pelicans,American Airlines Center,22/02/2025,01:30 UTC,"New Orleans Pelicans vs Dallas Mavericks @ American Airlines Center, 2025-02-22 01:30 UTC",103.0,111.0
401705370,22/02/2025,Utah Jazz,Oklahoma City Thunder,Delta Center,22/02/2025,02:30 UTC,"Oklahoma City Thunder vs Utah Jazz @ Delta Center, 2025-02-22 02:30 UTC",130.0,107.0
401705371,22/02/2025,Sacramento Kings,Golden State Warriors,Golden 1 Center,22/02/2025,03:00 UTC,"Golden State Warriors vs Sacramento Kings @ Golden 1 Center, 2025-02-22 03:00 UTC",132.0,108.0
401705372,22/02/2025,Chicago Bulls,Phoenix Suns,United Center,22/02/2025,22:00 UTC,"Phoenix Suns vs Chicago Bulls @ United Center, 2025-02-22 22:00 UTC",121.0,117.0
401705373,23/02/2025,Philadelphia 76ers,Brooklyn Nets,Wells Fargo Center,23/02/2025,00:30 UTC,"Brooklyn Nets vs Philadelphia 76ers @ Wells Fargo Center, 2025-02-23 00:30 UTC",105.0,103.0
401705374,23/02/2025,Denver Nuggets,Los Angeles Lakers,Ball Arena,23/02/2025,01:30 UTC,"Los Angeles Lakers vs Denver Nuggets @ Ball Arena, 2025-02-23 01:30 UTC",123.0,100.0
401705375,23/02/2025,Utah Jazz,Houston Rockets,Delta Center,23/02/2025,02:30 UTC,"Houston Rockets vs Utah Jazz @ Delta Center, 2025-02-23 02:30 UTC",115.0,124.0
401705376,23/02/2025,Portland Trail Blazers,Charlotte Hornets,Moda Center,23/02/2025,03:00 UTC,"Charlotte Hornets vs Portland Trail Blazers @ Moda Center, 2025-02-23 03:00 UTC",88.0,141.0
401705377,23/02/2025,Boston Celtics,New York Knicks,TD Garden,23/02/2025,18:00 UTC,"New York Knicks vs Boston Celtics @ TD Garden, 2025-02-23 18:00 UTC",105.0,118.0
401705378,23/02/2025,Golden State Warriors,Dallas Mavericks,Chase Center,23/02/2025,20:30 UTC,"Dallas Mavericks vs Golden State Warriors @ Chase Center, 2025-02-23 20:30 UTC",102.0,126.0
401705379,23/02/2025,Indiana Pacers,LA Clippers,Gainbridge Fieldhouse,23/02/2025,22:00 UTC,"LA Clippers vs Indiana Pacers @ Gainbridge Fieldhouse, 2025-02-23 22:00 UTC",111.0,129.0
401705380,23/02/2025,Atlanta Hawks,Detroit Pistons,State Farm Arena,23/02/2025,23:00 UTC,"Detroit Pistons vs Atlanta Hawks @ State Farm Arena, 2025-02-23 23:00 UTC",148.0,143.0
401705381,23/02/2025,Orlando Magic,Washington Wizards,Kia Center,23/02/2025,23:00 UTC,"Washington Wizards vs Orlando Magic @ Kia Center, 2025-02-23 23:00 UTC",90.0,110.0
401705382,23/02/2025,Toronto Raptors,Phoenix Suns,Scotiabank Arena,23/02/2025,23:00 UTC,"Phoenix Suns vs Toronto Raptors @ Scotiabank Arena, 2025-02-23 23:00 UTC",109.0,127.0
401705383,23/02/2025,Milwaukee Bucks,Miami Heat,Fiserv Forum,23/02/2025,23:00 UTC,"Miami Heat vs Milwaukee Bucks @ Fiserv Forum, 2025-02-23 23:00 UTC",113.0,120.0
401705384,24/02/2025,New Orleans Pelicans,San Antonio Spurs,Smoothie King Center,24/02/2025,00:00 UTC,"San Antonio Spurs vs New Orleans Pelicans @ Smoothie King Center, 2025-02-24 00:00 UTC",96.0,114.0
401705385,24/02/2025,Cleveland Cavaliers,Memphis Grizzlies,Rocket Arena,24/02/2025,00:00 UTC,"Memphis Grizzlies vs Cleveland Cavaliers @ Rocket Arena, 2025-02-24 00:00 UTC",123.0,129.0
401705386,24/02/2025,Minnesota Timberwolves,Oklahoma City Thunder,Target Center,24/02/2025,02:50 UTC,"Oklahoma City Thunder vs Minnesota Timberwolves @ Target Center, 2025-02-24 02:50 UTC",130.0,123.0
401705387,25/02/2025,Detroit Pistons,LA Clippers,Little Caesars Arena,25/02/2025,00:00 UTC,"LA Clippers vs Detroit Pistons @ Little Caesars Arena, 2025-02-25 00:00 UTC",97.0,106.0
401705388,25/02/2025,Indiana Pacers,Denver Nuggets,Gainbridge Fieldhouse,25/02/2025,00:00 UTC,"Denver Nuggets vs Indiana Pacers @ Gainbridge Fieldhouse, 2025-02-25 00:00 UTC",125.0,116.0
401705389,25/02/2025,Philadelphia 76ers,Chicago Bulls,Wells Fargo Center,25/02/2025,00:00 UTC,"Chicago Bulls vs Philadelphia 76ers @ Wells Fargo Center, 2025-02-25 00:00 UTC",142.0,110.0
401705390,25/02/2025,Washington Wizards,Brooklyn Nets,Capital One Arena,25/02/2025,00:00 UTC,"Brooklyn Nets vs Washington Wizards @ Capital One Arena, 2025-02-25 00:00 UTC",99.0,107.0
401705391,25/02/2025,Atlanta Hawks,Miami Heat,State Farm Arena,25/02/2025,00:30 UTC,"Miami Heat vs Atlanta Hawks @ State Farm Arena, 2025-02-25 00:30 UTC",86.0,98.0
401705392,25/02/2025,Oklahoma City Thunder,Minnesota Timberwolves,Paycom Center,25/02/2025,01:00 UTC,"Minnesota Timberwolves vs Oklahoma City Thunder @ Paycom Center, 2025-02-25 01:00 UTC",131.0,128.0
401705393,25/02/2025,Utah Jazz,Portland Trail Blazers,Delta Center,25/02/2025,02:00 UTC,"Portland Trail Blazers vs Utah Jazz @ Delta Center, 2025-02-25 02:00 UTC",114.0,112.0
401705394,25/02/2025,Sacramento Kings,Charlotte Hornets,Golden 1 Center,25/02/2025,03:00 UTC,"Charlotte Hornets vs Sacramento Kings @ Golden 1 Center, 2025-02-25 03:00 UTC",88.0,130.0
